covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,19,60,7856,1,9,0,0,0,12,44,0,ZINC14537006_004
0,17,45,7045,0,11,0,0,1,0,26,0,ZINC66559739_001
0,13,44,8284,2,10,0,0,0,4,27,0,ZINC63397429_003
0,38,62,8785,2,15,0,0,1,32,60,0,ZINC06530507_000
0,20,36,6155,1,5,0,3,1,1,34,0,ZINC41804627_003
0,21,44,6585,0,8,0,0,0,8,52,0,ZINC49463408_001
0,14,46,6400,1,9,0,2,0,8,29,0,ZINC41793785_005
0,23,51,6833,1,14,0,0,1,0,30,1,ZINC49468321_003
0,31,71,9771,1,15,0,0,0,4,51,0,ZINC17854673_000
0,17,41,5747,1,6,0,4,0,0,16,0,ZINC54525752_007
1,44,59,8712,2,12,0,0,1,12,42,0,ZINC09228282_001
0,31,51,6652,0,7,0,0,3,10,22,0,ZINC22624942_002
0,35,62,9677,1,15,0,0,0,0,61,0,ZINC17854673_008
0,52,57,10027,2,17,0,0,0,28,63,1,ZINC27399325_006
0,25,44,7660,0,12,0,0,1,11,18,0,ZINC65435165_002
0,16,50,7772,1,9,0,0,1,9,31,0,ZINC56740675_001
0,32,48,5916,3,6,0,0,1,21,40,0,ZINC51149543_000
0,21,41,6960,2,6,0,0,0,0,29,0,ZINC53341022_007
0,30,77,9289,2,21,0,0,0,6,49,0,ZINC39733466_003
0,21,42,6149,3,2,0,0,1,0,22,1,ZINC67594895_005
1,41,75,6994,4,15,0,3,2,20,36,0,ZINC37749013_002
0,8,35,4980,1,11,0,0,0,0,32,0,ZINC55476324_003
0,34,50,6762,0,13,0,0,1,9,47,0,ZINC49182714_009
0,29,57,9893,0,11,0,1,1,16,28,0,ZINC65074867_003
0,25,50,5962,1,11,0,0,0,0,36,0,ZINC52860490_006
0,13,45,5891,0,6,0,0,0,15,41,0,ZINC19847494_003
0,21,48,6986,3,4,0,0,1,3,20,2,ZINC66120036_006
0,23,42,6818,1,10,0,0,0,2,35,0,ZINC49989575_007
0,18,46,6314,1,13,0,0,0,6,16,0,ZINC36324051_008
0,44,63,9367,0,11,0,3,0,2,18,0,ZINC15033855_005
0,22,44,6336,1,10,0,3,0,0,21,0,ZINC42420265_003
0,25,38,4371,1,10,0,0,1,0,25,0,ZINC36881341_008
0,29,46,6707,0,9,0,0,0,5,31,0,ZINC15559493_003
0,24,45,8618,1,9,0,0,1,23,47,0,ZINC09905868_000
0,25,44,7506,1,5,0,0,2,8,32,1,ZINC13615340_002
0,28,38,5042,1,9,0,0,1,3,31,0,ZINC49164736_003
0,27,48,7199,2,12,0,0,1,4,23,0,ZINC62357134_004
0,17,31,6150,2,6,0,0,1,6,32,0,ZINC37134998_002
0,27,40,7257,0,7,0,1,0,10,25,0,ZINC17526383_009
0,14,38,5451,2,7,0,2,0,0,23,0,ZINC19480576_003
0,31,74,8910,2,14,0,0,0,10,59,1,ZINC67156574_005
0,30,61,7260,1,9,0,1,1,6,26,0,ZINC62892665_009
0,26,59,8441,2,14,0,3,0,2,33,1,CHEMBL36986_001
0,31,47,6502,1,16,0,11,0,0,34,0,ZINC54527123_001
0,25,47,8887,1,10,0,0,0,32,44,0,ZINC14156167_000
0,30,42,6706,2,10,0,0,1,11,38,0,ZINC37130668_007
0,27,41,9302,0,11,0,0,0,9,17,0,ZINC40795348_003
0,17,35,6208,1,5,0,1,1,10,28,0,ZINC43708984_004
0,13,51,6672,3,12,0,0,0,8,36,0,ZINC07793221_001
0,24,50,6428,0,6,0,0,1,0,20,1,ZINC62926048_008
0,10,36,5751,0,7,0,0,0,0,12,0,ZINC48895640_004
0,16,39,6048,0,10,0,1,0,0,11,0,ZINC42430352_003
0,29,43,7668,3,11,0,0,0,16,24,1,ZINC63352374_006
0,24,44,7069,2,13,0,1,1,12,23,1,ZINC44493831_000
0,32,56,7844,2,9,0,0,0,9,40,0,ZINC49778835_000
0,15,57,7577,2,15,0,0,1,10,20,0,ZINC65435162_005
0,28,46,7324,0,15,0,0,0,1,32,0,ZINC57597292_006
0,22,31,6458,3,9,0,0,0,0,36,0,ZINC44784947_003
0,17,59,6022,2,5,0,6,1,0,17,0,ZINC42164497_000
0,29,57,8351,1,14,0,0,0,8,62,0,ZINC39859396_008
0,15,48,7576,1,13,0,0,0,3,33,0,ZINC66158677_003
0,26,75,9365,1,12,0,0,1,18,43,0,ZINC66086025_001
0,35,58,8852,2,16,0,0,1,11,48,0,ZINC12975826_003
0,7,28,4558,0,4,0,5,0,14,16,0,ZINC43412991_000
0,12,47,7590,2,9,0,0,0,12,35,0,ZINC66899540_002
0,24,57,7350,4,6,0,0,0,2,34,1,ZINC51089500_005
0,30,63,9747,3,10,0,7,0,18,50,0,ZINC40721650_008
0,12,47,7610,1,10,0,0,1,0,35,0,ZINC52594000_000
0,34,53,8514,1,10,0,0,0,4,30,0,ZINC26849739_005
0,16,41,6887,1,7,0,0,1,0,0,0,ZINC37799072_000
0,27,38,7291,0,9,0,0,1,1,31,0,ZINC64887252_003
0,28,56,6573,2,11,0,0,0,26,31,0,ZINC37907985_001
0,16,49,7124,0,6,0,0,1,15,25,0,ZINC34629333_002
0,25,40,5869,2,6,0,0,0,8,31,0,ZINC40292101_000
0,30,51,7274,0,11,0,0,1,12,47,0,ZINC49291765_002
0,30,65,9081,6,12,0,0,0,0,24,0,ZINC22617626_000
0,14,35,5751,0,12,0,1,0,3,26,0,ZINC45368566_007
0,21,54,7384,2,11,0,0,0,8,36,0,ZINC39996962_008
0,35,44,6539,2,12,0,0,0,3,32,0,ZINC36743540_001
0,25,39,6815,2,11,0,0,0,1,23,1,ZINC37807285_009
0,29,68,7573,0,15,0,0,0,4,40,0,ZINC05456193_001
0,36,76,8750,1,14,0,0,0,38,56,0,ZINC66086139_006
0,38,65,8493,1,16,0,0,1,0,47,0,ZINC65497740_003
0,35,40,7342,1,13,0,3,0,0,21,0,ZINC42440506_001
0,26,46,6179,3,13,0,0,0,0,17,0,ZINC40376720_008
0,23,59,8343,0,11,0,0,0,22,39,0,ZINC09207123_001
1,38,70,9363,4,8,0,0,1,27,43,1,ZINC12418468_001
0,38,67,8278,0,9,0,0,2,7,19,2,ZINC66970922_000
0,20,45,6954,2,10,0,0,1,6,57,0,ZINC49359637_000
0,29,57,6570,1,11,0,0,2,9,35,0,ZINC45157686_008
0,37,57,8851,0,13,0,0,1,5,48,0,ZINC09643280_000
0,23,40,6551,1,11,0,1,1,3,39,0,ZINC40483133_002
0,44,51,8169,2,17,0,0,1,0,37,1,ZINC30880509_004
0,40,55,6807,1,13,0,0,2,8,56,0,ZINC21079283_007
0,31,51,7562,1,11,0,0,0,0,28,1,ZINC64887252_002
1,31,60,9285,1,15,0,0,1,36,20,0,ZINC58597714_005
0,29,59,6382,3,10,0,0,0,0,41,0,ZINC64080999_002
0,20,44,6387,1,9,0,2,0,0,31,0,ZINC49716948_003
0,20,37,6398,2,6,0,0,1,5,21,0,ZINC36225147_008
0,32,37,7852,2,6,0,0,1,17,37,0,ZINC03334697_006
0,19,44,9263,4,5,0,0,0,9,17,0,CHEMBL125208_001
0,29,38,6699,1,12,0,0,2,0,26,0,ZINC45475902_009
0,28,49,7177,5,10,0,0,0,1,45,0,ZINC43410682_000
0,27,56,8638,3,9,0,0,0,22,27,0,ZINC12979590_006
0,28,44,6737,3,11,0,0,1,21,18,1,ZINC38920676_005
0,18,49,7666,1,13,0,5,0,0,25,0,ZINC51270943_004
0,48,69,9099,4,15,0,0,1,13,78,0,ZINC06504790_000
0,26,53,9936,1,9,0,0,0,12,53,2,ZINC14849421_009
0,26,39,8678,0,9,0,0,1,12,28,0,ZINC09233088_003
0,40,63,7009,1,14,0,0,2,24,30,0,ZINC19951400_009
0,16,30,5361,2,7,0,0,0,0,9,0,ZINC37242717_004
0,9,48,6263,0,10,0,0,0,0,30,0,ZINC12359104_005
0,31,45,6804,3,10,0,0,0,12,38,0,ZINC20019553_004
0,25,37,5760,4,9,0,4,2,0,4,0,ZINC62116996_001
0,22,39,6832,0,14,0,1,0,0,29,1,ZINC61991626_002
0,15,43,7617,0,5,0,0,0,11,17,0,ZINC43138381_001
0,33,58,6508,1,10,0,0,0,0,36,2,ZINC08557975_007
0,15,43,4910,2,7,0,0,0,9,40,0,CHEMBL65628_009
0,53,82,10932,3,18,0,0,1,13,92,1,ZINC12759331_001
0,33,70,10065,2,10,0,0,0,27,66,1,ZINC08680553_003
0,33,49,8808,1,16,0,0,1,17,51,0,ZINC19797148_009
0,27,45,7198,4,9,0,0,0,11,28,2,ZINC00043707_002
0,20,46,5391,1,7,0,0,0,0,24,0,ZINC48542623_009
0,16,45,5674,0,12,0,0,0,0,28,0,ZINC61936639_002
0,33,50,8463,1,13,0,0,1,12,28,0,ZINC43725207_003
0,55,69,8498,0,11,0,0,0,10,37,0,ZINC63397429_006
0,22,38,6117,0,3,0,5,0,11,28,0,ZINC50245171_006
0,50,65,9816,3,14,0,0,1,34,38,0,ZINC22765265_008
0,22,43,5811,0,11,0,0,0,10,33,0,ZINC20074985_005
0,30,50,7798,2,5,0,0,1,9,29,1,ZINC21984378_001
0,16,50,7033,1,15,0,0,0,0,12,0,ZINC57041844_000
0,28,69,9482,1,16,0,0,0,2,31,0,ZINC20385085_004
0,24,49,8683,1,12,0,0,0,11,27,0,ZINC20609204_004
0,21,40,6268,0,8,0,4,0,13,22,0,ZINC36284243_000
0,25,46,7124,3,11,0,0,0,11,26,0,ZINC37002072_007
0,14,28,6873,0,12,0,0,0,6,33,0,ZINC09959217_004
0,30,45,6210,0,5,0,0,0,22,33,0,ZINC13984566_008
0,20,48,7552,3,19,0,0,0,4,25,0,ZINC06723684_009
0,32,36,5788,1,12,0,5,0,0,8,0,ZINC36746133_009
0,65,79,9594,1,16,0,0,0,12,63,0,ZINC13979104_002
0,28,56,7459,1,13,0,0,1,12,59,0,ZINC64940139_003
0,25,41,6476,2,11,0,0,1,0,26,0,ZINC38014374_006
0,19,54,7892,2,11,0,0,0,0,46,0,ZINC67202371_007
0,24,56,7220,0,8,0,3,1,12,13,2,ZINC33670782_009
0,41,57,10216,0,14,0,4,0,8,42,0,ZINC39596811_009
0,50,63,9510,2,8,0,0,1,16,42,0,ZINC16855308_002
0,20,36,6205,1,7,0,0,0,0,27,1,ZINC33501291_003
0,16,38,6267,0,5,0,0,0,3,31,0,ZINC04993573_006
0,41,60,6788,2,8,0,0,1,29,44,0,ZINC40347536_006
1,35,64,6376,1,12,0,0,1,23,67,0,ZINC21010833_003
0,22,37,6214,1,8,0,0,0,9,37,0,ZINC16311882_007
0,21,36,6742,4,6,0,0,1,8,31,0,ZINC46851345_001
0,31,51,6707,1,7,0,5,0,5,36,0,ZINC48805829_000
0,27,57,8723,1,10,0,0,0,3,45,0,ZINC67195432_008
0,21,57,8482,1,6,0,0,1,17,42,0,ZINC09668195_006
0,10,40,6221,1,4,0,0,1,13,43,0,ZINC30603882_003
0,23,40,6110,4,6,0,0,0,0,7,0,ZINC37627947_006
0,31,45,6648,1,11,0,5,0,10,26,1,ZINC61268145_005
1,22,49,7045,1,9,0,3,1,7,25,1,ZINC40904363_006
0,37,73,9432,2,10,0,5,0,18,39,5,ZINC28869401_006
0,28,48,6290,1,11,0,0,0,16,40,0,ZINC35733417_005
0,23,51,7100,1,8,0,0,1,4,26,0,ZINC37259182_003
0,28,71,6161,0,8,0,0,0,27,34,5,ZINC45817561_000
0,27,54,8892,0,11,0,0,0,4,50,0,ZINC10460330_002
0,27,55,9504,4,13,0,0,0,3,64,0,ZINC43553778_009
0,10,35,6399,1,10,0,1,0,0,11,0,ZINC66363101_008
0,26,47,8259,2,13,0,3,0,8,23,0,ZINC67655060_009
0,20,44,6207,0,9,0,0,0,10,19,0,ZINC56795062_007
0,35,50,5812,4,7,0,0,0,23,52,0,ZINC37692425_007
0,27,61,9435,1,16,0,3,1,11,32,0,ZINC39684565_000
0,18,45,5582,1,6,0,0,0,15,3,1,ZINC06447457_003
0,18,48,5970,0,14,0,0,0,0,26,0,ZINC40353590_005
0,21,32,6024,1,6,0,0,2,2,37,0,ZINC32504113_002
0,15,43,7257,0,5,0,0,1,13,35,0,ZINC21771956_009
0,27,49,8081,1,6,0,0,0,14,17,0,ZINC63162464_000
0,24,38,5809,3,9,0,1,0,9,3,0,ZINC50118360_008
0,16,33,6002,2,5,0,1,0,4,35,0,ZINC53071186_009
0,25,28,5569,0,6,0,0,0,0,4,0,ZINC54343078_006
0,28,57,9240,2,23,0,0,0,8,33,1,ZINC13555098_006
0,26,90,10353,4,14,0,0,0,9,55,1,ZINC36697799_008
0,32,51,6490,1,11,0,0,0,3,37,0,ZINC37912942_003
0,16,36,5719,0,7,0,0,0,0,10,1,ZINC33433683_003
0,20,44,5958,2,5,0,0,0,20,44,0,ZINC51149543_002
0,26,45,6940,2,12,0,0,1,2,35,0,ZINC42483769_003
0,30,49,6482,1,7,0,0,2,17,49,0,ZINC45036431_002
0,43,49,7207,1,2,0,0,1,4,34,0,ZINC35727734_001
0,15,42,7157,0,9,0,0,0,11,22,0,ZINC04713802_001
0,22,41,7644,1,12,0,0,1,5,42,0,ZINC32946465_005
0,24,49,7977,0,9,0,0,0,8,39,0,ZINC67037553_001
0,28,44,6742,2,6,0,6,1,7,26,0,ZINC09888960_003
0,25,61,6757,1,10,0,0,0,7,38,1,ZINC48823057_002
0,40,59,7813,4,13,0,0,3,0,32,0,ZINC64754048_003
0,30,41,9426,1,10,0,0,0,6,47,0,ZINC17113380_006
0,18,48,6155,1,5,0,4,0,0,10,0,ZINC40573614_004
0,47,67,8048,3,13,0,0,2,21,44,1,ZINC42667336_003
0,30,53,8982,1,8,0,1,2,1,36,0,ZINC35664997_005
0,24,59,7377,0,11,0,0,1,9,31,0,ZINC16490134_008
0,19,50,6821,3,13,0,4,0,2,38,0,CHEMBL18496_007
0,15,31,6419,1,9,0,0,0,0,17,0,ZINC66450109_008
0,29,43,7222,0,5,0,0,1,14,51,0,ZINC57596723_009
0,33,54,7735,5,10,0,0,0,2,19,0,ZINC06476381_003
0,20,38,6982,0,10,0,3,0,18,30,0,ZINC43138381_002
0,16,42,6949,0,10,0,0,1,0,26,0,ZINC56511314_006
0,20,39,6160,0,8,0,2,0,9,18,0,ZINC40446603_003
0,33,42,7447,2,15,0,0,1,14,25,1,ZINC33670782_002
0,25,42,7250,0,10,0,0,0,6,45,0,ZINC64939942_007
0,23,43,6268,1,9,0,1,0,8,18,0,ZINC40446603_002
0,19,38,5588,2,6,0,0,1,7,11,0,ZINC44559749_000
0,19,39,6445,1,10,0,0,0,14,31,0,ZINC43977727_002
0,30,64,9584,2,11,0,0,1,9,29,0,ZINC63110755_005
0,44,56,9156,1,14,0,0,1,4,46,0,ZINC26780188_009
0,21,41,6242,1,5,0,0,1,10,32,0,ZINC35046686_005
0,13,29,5164,1,11,0,0,1,0,25,0,ZINC34619824_008
0,22,38,5689,3,7,0,3,1,0,7,2,ZINC62116996_005
0,56,67,10492,2,13,0,0,0,15,71,0,ZINC20763091_001
0,21,58,8656,2,11,0,0,0,7,31,0,ZINC39450474_000
0,38,65,7741,3,11,0,0,1,22,53,1,ZINC63759003_007
0,22,46,6687,2,7,0,3,0,0,28,0,ZINC44425087_006
0,23,60,7043,1,9,0,3,1,0,42,0,ZINC62956415_007
0,35,57,7902,4,8,0,0,1,29,50,0,ZINC25493233_005
0,13,50,6120,2,9,0,1,0,0,32,0,ZINC50112787_000
0,26,44,6774,2,14,0,0,0,0,19,0,ZINC40731166_008
0,54,65,9339,0,15,0,0,1,16,57,0,ZINC56143282_006
0,48,70,10480,1,15,0,0,1,12,32,0,ZINC17202273_001
0,17,53,6089,0,15,0,2,1,0,23,0,ZINC63095741_009
0,31,70,9434,1,12,0,0,0,12,23,0,ZINC40155905_005
0,21,32,6467,2,10,0,2,0,0,25,0,ZINC53341417_001
0,10,39,7469,1,6,0,0,0,7,30,0,ZINC56081664_009
0,22,44,6862,1,8,0,5,0,9,45,0,ZINC35581354_002
0,25,43,5786,3,10,0,1,0,3,45,0,ZINC45217828_009
0,21,40,6711,0,13,0,0,0,16,13,0,ZINC56509473_004
0,27,45,5719,1,12,0,0,2,0,31,0,ZINC62108604_006
0,25,56,6655,2,14,0,0,0,15,26,0,ZINC63092109_008
0,30,51,9570,2,7,0,0,0,10,56,2,ZINC39722394_002
0,21,43,6545,2,10,0,1,0,20,44,0,ZINC39968698_007
0,17,40,6956,1,5,0,3,0,20,34,0,ZINC16320892_008
0,12,43,7137,1,12,0,5,0,4,46,0,ZINC41805573_001
0,45,63,9301,5,13,0,0,0,8,37,0,ZINC13127192_004
0,32,60,8994,1,16,0,0,0,20,24,0,ZINC26185754_004
1,28,56,7122,1,10,0,0,1,4,66,0,ZINC37784840_005
0,43,76,10596,1,20,0,0,0,24,52,0,ZINC24342817_005
0,31,50,7293,1,9,0,0,1,4,18,0,ZINC54352566_005
0,33,47,6716,1,6,0,0,1,3,39,0,ZINC36264909_008
1,27,35,6699,1,8,0,0,2,0,29,1,ZINC48805829_003
0,32,57,8424,1,14,0,0,1,7,29,0,ZINC43725207_004
0,34,42,7424,2,11,0,0,0,1,24,1,ZINC66178837_006
0,33,48,6683,2,14,0,0,1,4,46,0,ZINC01800731_007
0,22,36,6635,1,19,0,0,0,0,12,0,ZINC67128647_007
0,24,38,7001,1,11,0,0,1,0,29,0,ZINC40329485_005
0,9,38,5174,0,6,0,0,0,0,26,0,ZINC52758947_008
0,39,73,9776,1,17,0,0,0,8,57,3,ZINC15087192_000
0,11,48,7011,1,6,0,0,0,2,46,0,ZINC62960034_000
0,18,27,5997,1,10,0,0,1,9,27,0,ZINC53173301_007
0,22,38,5715,0,17,0,0,0,0,20,0,ZINC52604653_007
0,31,56,6726,1,11,0,0,0,0,40,3,ZINC67041052_002
0,28,37,6174,2,9,0,0,0,0,37,0,ZINC49044187_000
0,19,49,6490,2,7,0,9,0,10,17,0,ZINC50511017_005
0,33,39,6965,2,3,0,6,1,17,24,1,ZINC65191733_003
0,15,31,6614,0,10,0,3,0,0,15,0,ZINC66829103_000
0,37,54,7571,0,17,0,1,0,11,32,0,ZINC41719775_009
0,14,29,4889,0,7,0,1,0,0,35,0,ZINC62751459_004
0,24,56,7080,3,12,0,0,0,6,49,1,ZINC66772750_005
0,38,57,8727,0,15,0,1,0,13,34,0,ZINC22625375_005
0,31,48,7999,2,12,0,0,0,0,26,0,ZINC66079834_003
0,24,58,9177,2,10,0,0,0,10,53,1,ZINC12603607_009
0,19,34,5923,1,9,0,0,0,13,36,0,ZINC48049876_005
0,11,37,5886,1,7,0,0,2,4,27,0,ZINC61480681_004
0,19,53,6690,2,10,0,3,0,2,40,0,CHEMBL18838_002
1,24,54,6665,0,10,0,0,2,9,55,1,ZINC04806823_004
0,22,38,7324,2,9,0,0,0,7,27,0,ZINC64761281_006
0,17,50,6076,2,15,0,3,1,0,15,0,ZINC44934769_009
0,19,41,6659,1,10,0,6,0,0,34,1,ZINC52297654_009
0,35,69,6617,2,13,0,0,1,26,29,0,ZINC67326072_001
0,27,48,7981,1,11,0,0,0,8,41,0,ZINC55881114_004
0,29,43,7211,1,1,0,10,1,28,30,0,ZINC38647200_008
0,14,41,7577,2,6,0,0,1,18,22,0,ZINC66984929_002
0,32,39,6308,1,9,0,1,0,0,28,0,ZINC37998049_009
0,26,47,7168,1,11,0,0,1,9,16,0,ZINC42455254_008
0,49,74,9572,3,19,0,0,1,3,46,1,ZINC58222871_006
0,28,60,8610,1,13,0,3,0,2,15,0,ZINC31174435_008
0,52,70,10332,3,13,0,0,0,13,71,1,ZINC03286291_001
0,28,47,6934,0,12,0,0,0,0,32,0,ZINC31492088_008
0,12,50,6767,2,10,0,0,0,0,37,0,ZINC66634694_004
0,13,27,6564,0,7,0,3,0,3,15,0,ZINC65527527_002
0,20,55,7867,1,10,0,0,0,10,19,0,ZINC01048893_009
0,29,57,6943,2,14,0,0,3,0,30,1,ZINC49117773_007
0,23,40,6196,1,1,0,0,0,16,40,0,ZINC42897976_004
0,25,50,7863,1,7,0,0,0,22,33,0,ZINC48232150_003
0,8,41,6458,0,4,0,0,0,4,23,0,ZINC40573654_009
0,15,32,6201,1,6,0,0,0,7,22,0,ZINC61547070_005
0,14,49,8390,2,14,0,0,1,2,25,0,ZINC67073087_009
0,34,67,6770,3,17,0,0,0,0,24,0,ZINC45275830_000
0,34,51,6859,1,15,0,3,1,0,14,0,ZINC45467754_001
0,26,44,6754,1,5,0,0,0,15,40,0,ZINC49527047_003
0,32,49,7100,1,4,0,0,0,2,33,1,ZINC49151019_001
0,19,36,6820,3,7,0,0,0,2,23,0,ZINC29620378_003
0,23,53,8445,1,7,0,0,1,8,42,0,ZINC05718502_009
0,25,55,7413,1,11,0,0,0,6,30,0,ZINC47435312_005
0,12,22,5483,1,5,0,8,0,0,20,0,ZINC22937041_002
0,27,41,6711,3,10,0,0,0,2,14,1,ZINC48002706_008
0,23,48,6921,3,13,0,0,0,0,44,0,ZINC44791935_006
0,22,55,6096,2,13,0,0,0,8,19,0,ZINC61638934_006
0,35,46,6538,3,11,0,0,0,10,29,0,ZINC36264508_005
1,25,47,6762,2,8,0,0,1,1,21,0,ZINC37241444_000
0,18,39,6352,1,12,0,0,0,10,22,0,ZINC44690209_007
0,24,43,6451,1,14,0,0,0,3,12,0,ZINC48732788_009
0,25,51,6880,1,8,0,0,0,3,24,0,ZINC51120531_009
0,17,63,7338,3,13,0,3,0,2,26,0,CHEMBL37053_008
0,31,65,7465,3,10,0,0,0,3,39,3,ZINC54059841_001
0,19,48,7570,1,9,0,0,0,15,37,0,ZINC67195394_009
1,24,47,6231,1,5,0,0,1,11,49,0,ZINC37131506_005
0,22,32,6905,3,4,0,2,0,9,36,0,ZINC50641315_001
0,37,68,8119,2,17,0,0,0,0,20,0,ZINC67408695_005
0,62,82,9101,3,19,0,0,0,19,48,4,ZINC45970273_007
0,42,55,7164,1,12,0,3,1,10,47,1,ZINC41845211_007
0,29,53,7569,3,11,0,0,1,12,40,2,ZINC48456776_001
1,23,43,6370,1,12,0,0,1,0,44,1,ZINC48397041_001
0,20,51,7032,1,11,0,0,1,0,24,0,ZINC56511314_000
0,16,44,7275,1,6,0,9,0,7,26,0,ZINC62350325_007
0,25,40,6333,0,9,0,0,1,0,9,0,ZINC19681123_006
1,20,57,6310,0,11,0,0,1,0,22,0,ZINC49105029_003
0,54,69,9527,5,13,0,0,1,2,43,1,ZINC09373146_003
0,19,52,8834,4,8,0,0,0,9,30,0,CHEMBL121714_007
0,18,51,6790,0,13,0,0,0,3,30,0,ZINC49233142_004
0,39,61,10313,4,24,0,0,3,3,22,0,ZINC02794159_002
0,31,48,6339,2,10,0,0,1,0,23,2,ZINC45277350_001
0,22,58,7725,2,7,0,0,1,3,45,0,ZINC43110537_006
0,27,55,5813,3,10,0,0,1,0,16,1,ZINC56371557_009
0,39,61,9444,2,19,0,0,0,8,44,2,ZINC14653542_003
0,38,54,6847,2,5,0,6,1,0,25,0,ZINC39956568_001
0,22,53,7983,1,16,0,1,0,0,7,0,ZINC52587937_000
0,66,86,8757,4,6,0,0,0,24,82,0,ZINC67196426_003
0,65,74,8616,2,21,0,0,0,1,66,1,ZINC20058656_006
0,27,42,5598,6,11,0,0,1,0,22,0,ZINC42767292_009
0,24,42,6629,0,17,0,0,1,10,44,0,ZINC65554078_007
0,29,55,7234,1,11,0,1,0,4,24,1,ZINC62892665_005
0,22,53,6460,3,19,0,0,0,2,23,0,ZINC55003900_008
0,33,59,6943,0,10,0,0,2,20,44,0,ZINC35288213_007
0,33,56,9078,2,11,0,1,1,5,20,0,ZINC12918200_003
0,26,45,9457,2,5,0,0,0,8,44,1,ZINC14849421_007
0,38,39,7635,0,14,0,0,1,9,29,0,ZINC63838810_008
0,27,36,6079,1,8,0,0,0,0,14,0,ZINC62815043_008
0,18,45,6572,1,7,0,1,0,10,26,0,ZINC20190699_007
0,21,48,8601,3,11,0,0,0,8,28,0,ZINC67184147_000
0,25,60,5877,2,11,0,0,0,25,28,0,ZINC63919322_003
1,21,52,7610,0,12,0,0,1,6,52,0,ZINC67065883_003
0,18,53,7016,3,5,0,7,0,20,40,0,ZINC62493380_004
0,33,56,7248,1,12,0,10,1,0,56,2,ZINC35325929_009
0,23,53,6973,2,14,0,0,0,5,30,0,ZINC07793221_002
0,23,27,6530,0,12,0,9,1,0,29,0,ZINC52344305_005
0,41,69,8864,5,12,0,0,0,15,39,0,ZINC09613385_007
0,32,42,7796,3,12,0,6,0,13,42,0,CHEMBL42063_009
0,37,59,9506,2,12,0,0,0,23,59,0,ZINC24759660_002
1,60,89,9062,6,12,0,0,2,27,58,0,ZINC46587119_006
0,59,71,10652,1,19,0,0,2,21,36,3,ZINC13039985_009
1,16,35,7297,2,4,0,0,1,11,33,0,ZINC63582866_001
0,32,46,5778,1,15,0,0,1,0,62,0,ZINC66738757_002
0,26,45,6148,0,8,0,0,0,17,28,0,ZINC43335314_008
0,20,36,6100,5,6,0,0,0,0,31,0,ZINC44878684_001
0,12,29,4661,3,5,0,0,1,0,14,0,ZINC04785978_005
0,25,54,8681,0,8,0,0,0,12,44,0,ZINC14849421_002
0,21,53,6442,0,11,0,0,1,5,34,0,ZINC54401357_000
1,47,63,9555,2,18,0,0,2,0,38,0,ZINC06597472_008
0,26,52,6885,0,8,0,0,1,3,27,0,ZINC41795133_003
0,32,42,7450,1,8,0,0,0,4,22,1,ZINC01512257_005
0,31,59,7256,4,8,0,0,0,26,46,0,ZINC51089500_000
0,33,63,8578,1,15,0,0,0,16,25,0,ZINC30143893_000
0,22,55,6855,2,8,0,0,0,10,44,0,ZINC37905766_007
0,19,35,6235,1,14,0,0,1,0,23,0,ZINC63782304_008
0,23,34,6644,0,7,0,7,0,3,30,0,ZINC50163257_004
0,35,67,8949,3,18,0,0,0,20,38,1,ZINC13979408_004
0,17,42,7637,3,6,0,0,0,12,46,0,ZINC53573298_001
0,26,42,6811,0,10,0,0,2,0,40,0,ZINC37614608_006
0,35,63,6784,4,16,0,0,0,2,27,0,ZINC61146702_001
0,33,56,7110,0,10,0,8,0,15,40,0,ZINC62821065_005
1,33,38,6135,2,11,0,0,1,7,28,0,ZINC37071926_004
1,35,51,7793,2,13,0,0,1,19,48,0,ZINC55374476_004
0,19,44,8202,1,5,0,0,0,19,48,0,ZINC22424781_001
0,35,46,8686,0,8,0,0,0,22,32,0,ZINC03491299_008
0,26,43,7370,1,12,0,0,0,2,20,0,ZINC23127498_004
0,26,68,6611,1,12,0,0,0,24,51,0,ZINC32072032_005
0,23,51,6606,1,11,0,0,0,3,21,0,ZINC63212908_004
0,34,58,6799,0,14,0,0,0,13,30,0,ZINC36198077_008
0,15,34,6181,2,4,0,2,0,14,32,0,ZINC63001437_009
0,34,25,5465,1,5,0,0,1,0,26,0,ZINC40376586_009
0,25,51,8477,2,9,0,0,1,8,47,1,ZINC10606277_006
0,24,43,5663,0,10,0,3,1,0,24,0,ZINC51287896_007
0,33,67,9869,1,13,0,0,0,5,33,1,ZINC03291356_005
0,20,48,6369,2,13,0,0,0,9,22,0,ZINC50323668_002
0,22,54,7769,2,11,0,0,0,10,27,0,ZINC15721246_002
0,13,39,6374,0,11,0,0,0,0,32,0,ZINC36878868_000
0,16,42,7484,0,10,0,0,0,0,28,0,ZINC67272115_000
0,11,43,5869,0,8,0,0,1,0,27,0,ZINC46888139_006
0,18,42,5645,1,3,0,5,0,0,28,0,ZINC52603278_008
0,27,52,8122,2,6,0,0,1,0,66,0,ZINC08497416_006
0,27,57,6899,3,11,0,0,0,28,49,0,ZINC12226323_006
0,24,42,4964,1,14,0,0,0,0,35,0,ZINC45217183_001
